name,tweets,followers_count
atzk719,25,5
MelissOT,2234,82
debbieStLouis,45,99
mjweinstein923,27,79
scottkingkc,2986,413
SpartonNavEx,2741,450
BarbaraRehkop,1,11
roundedcube,1549,641
Abi4TreasuryRep,5,2
tomkratky,39,7
pleasing1,329,256
sitingliu,87,45
ryanczul,0,32
ThiemeNY,2064,1807
T_Brooks1,1270,256
BonfyreApp,8714,2063
bdoriani,487,164
Higher_Study,87,122
abigaileking_,439,106
Erynsmom,2448,206
apathetic_angel,94,76
ohawley,3,17
jtsistogall,427,270
KWUR,1815,1389
lizscoble,477,198
TCPatch,13499,408
GlobalTeach1,75,368
TamaraWElliott,1933,277
AxellioEdge,8200,2921
Zach0522,0,8
ThomChesney,4743,1395
greenbillion,908,880
RosenAllison,237,33
1Naijagal,2527,82
SalgadoF7,10727,540
Halloween_stl,55,9
flowerlovers19,39,0
keithschnak,5766,1259
lyndsiemschultz,390,78
ACSadvantage,245,54
TulipFolly,11711,797
rmhcstl,2012,1653
sscyoon,38,61
ypdstl,1568,584
seantheinventor,1,17
plongo13,5058,599
ErikaGBerger,184,140
gthstl,1729,342
AITheology,997,814
pdribin,2447,715
STLblogera,15473,963
CWeilbaecher,97,59
zanthu07,13,2
WUSeniors2017,2,51
annemizzou1995,263,77
rajomaha,7,54
katetrombitas,2044,254
DocTCole,27209,4667
Solanac,78,87
Shealigans,245,83
SORatCGU,3,102
Tulane,13419,28206
ronielise,592,53
RobblesAtreides,40,113
WilGoatley,4968,1092
wpudvah,1001,88
noor0elijah,52,106
FransTweets,2472,993
heewon_y,0,0
MotorsportsStL,1232,626
sonysofyan1,1,4
Jordansellscars,1014,248
PBBeckerle,90,103
JohannaP83,981,524
thetarken8er,18,46
thatjaffe,678,75
kevinmmarino,1039,114
PBandGILLY,186,133
Chen_Kerry,438,327
debbiegerardi,46,95
NicholasLemen,2234,95
CaleighSharp,3874,342
aasgon,4085,1106
Keluo,167,74
N_ur_City,344,4079
BearDiscounts,118,160
NicholasBrown29,4,47
Daniel_W_d00gal,68,53
TraubeTent,452,290
UMSLdotJobs,778,597
DanielleGuslerP,569,184
CELeboney,3988,247
yupiter_2011,6243,510
stlouisques,29,203
ezefrancis1,49,301
SocMikeStout,2556,1807
chrismblanton,278,19
CuttingEdgeMed,738,455
BrianGardnerSTL,8230,1039
ingdaddy,303,61
birdbrained,14450,1340
CFAES_GDSU,290,490
KAROLI78,58,27
TheTextbookGame,376,79
UTulsaGradBus,970,215
TurecAdv,118,173
ruibiao,11,1
HiltonBWIAirprt,1436,457
StephBartelt,106,79
BioSTL,3128,4939
DieHardDeuce,252,803
SwartwoodPrep,1661,142
Slu_Strive,39,34
PolicySLANT,415,129
CultureCookies,2585,656
katomanboulder,0,2
SybergsChest,3557,321
kidgritEdu,13555,12486
a_frasca,445,63
Anno_Nymous,60,31
GSinghal_1,39,51
cathy4flp,761,301
NoelStudio,2317,1342
ErikaAntisdale,268,93
Aalok_Pandey,5843,1155
shaocc,374,122
VBiase,2024,96
JayMattShoe,56,63
MMG_10L3,12436,135
BonnieSchmidt,24,1
DaleRupright,243,164
CharlieUnger,5022,320
craftsmenindust,1476,979
jtwalker126,404,88
TheProNetwork1,2744,388
DarlJasMcDorman,22,183
ReglonTeflonDon,8284,322
dotoncampus,68,41
WashUNetImpact,56,19
EBGraff,309,99
SydneyAriagno,48,50
JoanofMalarkey,427,84
OdebrechtAward,1960,1216
Unity_Temple,702,568
FemReligion,4991,3203
wankhede9,9,21
MoveAGeneration,146,43
AcademicJobsPre,121,258
JayMurryPBP,1462,242
ktcoco,14,27
IWFSTL,912,831
Studydotcom,7625,8709
Jimmy_Egay,1450,374
AzizOudjida,66,18
BoeingCareers,4666,16047
WU_DAC,39,156
MakesItRainen,1544,174
SixHabits,6,45
kseay1,156,37
WashULawSBA,48,54
AlexsLemonade,25943,69053
PRORehabPC,1493,515
HHSCounDept,54,48
elevenmag,2768,3752
xAliZaidi,6,13
TheGreatKatieG,994,63
ErnestTest,1457,0
618Life,744,2528
CMT_STL,16625,3369
ZSCareers,2110,1368
myfoote1,442,397
pjn17,33,21
IAMLITERACY,26,51
jwo325,901,108
WUPR,1139,507
lauramarple,6606,268
silhouette_q,79,1
molieria,309,79
iamFABuLEXX,35,133
KreamwichSTL,51,320
gocubsgo2613,158,9
KevTweets,10286,1140
TheVillageWashU,72,25
pastordmatthews,374,74
FriyaZhang,2,2
EaterSeattle,16143,21276
jackz314,802,74
abcparent,1586,90
REGottlieb,283,26
doylie_5,255,49
OmahaCares,4189,395
SOLDAVINIda,742,348
jasonahuff,969,686
BrandonBuyers,392,48
STLCOPedu,3570,1940
JamieLF,100,117
kmccrum,86,148
DHStrategies,700,414
WTHeck11,26,84
JeffreyJurinak,2974,1597
MungenastHonda,1555,534
truthbomber,16,2
ContractEssay,62,48
ecgmc,6564,1000
ucityjazzfest,173,139
V1933,153,11
Cpt_Jack_Barrow,214,61
aces_ice,4,276
mozi1016,14,4
DocGlobal,8139,1191
CISMCounseling,205,104
ChryssiYip,4026,197
Aegisoverseas,89,45
DavidDevine1,629,537
RalphBenerosh,2,11
danamaxinee,9295,182
andjamnat,764,104
LuciaAWeathers,4672,4307
serey_roulina,5476,42
VoteSlateLouis,41,7
jfrank3220,195,82
srj623,216,222
LizHay14,544,232
PurinaCareers,14495,5001
Asha_Clark,2604,55
ThePaperExperts,1450,2164
DreschToImpress,385,177
Q1963,13517,49
terri_pietka,196,58
AliHaroon4,3630,198
theendmaybe,139,55
visionaryvivek,3460,284
OHacademe,5,14
arnspiger,1,10
OurLadysInn,1843,1311
EmilyDamnReed,6489,441
Rice_Trish,3,9
TheWUApp,3,18
Gus_Heil,294,74
jbhjamie,1988,13728
Macmengss,308,109
BookHouseSTL,1791,1050
gatesfoundation,14118,1951397
jimuni1,0,88
shelbylindblad,1918,121
karli1290,2790,229
duellman,1044,18
shikaraa,1122,165
Megprobs,3,7
EricNeiman,535,64
karunaamatataa,471,165
zeun_zeun,92,17
YoSoyAdamF,305,151
NisaQais,64,82
CCourseload,167,238
midsizered,527,86
aeschlus,77,97
wu_alas,11,51
allisonksw,891,44
SusanDaker,635,263
DCEsq,475,26
MungenastAFCAC,1370,206
elmcnish,1307,169
yoerock,151,185
Mikefisch,63,101
jenloganmeyer,375,549
Shayshay0228,2207,192
meg_banti,618,56
jjyum2,477,124
agathoslabs,758,895
wustlCPC,31,78
fbb907,20,24
beccaraftery,487,78
caleiva314,17611,304
yureenoh,4,85
SKM980,4711,184
prizz2292,2672,198
TexanInSTL,9935,599
GinikaAOK,617,122
safelaptop,555,152
JENerousss,1015,147
HunterRees,1293,96
lena_beth,282,178
bgoodman713,64,180
apclemons,67,47
SammyT121,24,4
mediaflashpoint,2364,1681
CarmiCioni,270,167
majorgerm,154,79
MikeRauch_ism,380,89
omgitsmary1,1629,202
worldeducation1,21,16
JonathanJAbrams,87,24
JJA11,4,6
WashU2013,32,61
sarahkliff,20259,137201
debwohl,9,66
RiverfrontRadar,81,60
NilsKjos,153,37
BlueCanaryWorks,1137,375
McBradless,0,3
00E,395,57
gregschweizer,0,41
rmbays,1107,27
Guangsta,19,120
EventingErnie,920,84
DJHunt,2504,595
dmccarthyart,758,128
papayalusi,0,0
Tomburgee,3327,132
jenniferbasuel,78,27
OT4Peds,1536,644
BriJ331,73,28
AIGASTL,2364,2122
aojo11,439,76
t_dog63042,19551,644
MyCollegeWise,706,3229
rita_sengupta,1083,291
AsrielBarker,0,5
netvet01,0,0
TheNorthSide,552,76
april_johanson,0,2
TheDPU,1631,127
pacificbeachstl,1266,431
MidwestIF,395,664
countbaron,3,3
_Flavo,3544,97
123_repeater,125,55
ramitase,6,37
stephenehlers,83,83
c53j,0,8
marklabedz,836,148
tara_rachel,1180,126
VioletHourV,335,32
TimSLloyd,6394,1948
catsyeung,14,30
lbjames1,0,0
gilberto_moma84,6,26
RyanRakestraw,377,534
textbookmadness,655,270
HEC_TV,4688,2236
jqjp1,2005,2627
RockTheTower,118,933
janeluer,132,120
scottelman,109,111
lisasharkey,2658,1595
zhangxiaochen29,12,6
Has_It,240,55
mustardgh,0,0
hungryfish,652,61
AdHochuli,3632,365
AnyNutmeg,1,13
DomFrecentese,54,38
scottissen,861,1113
mandystein,112,3
AdmissionsAce,347,1039
amy_johnson1,58,122
SeoulTaco,7249,12108
STLChicken,4315,326
ShallweeChina,66,46
YoungFreeSTL,7771,1209
EVH14,18,39
JFinnachill,907,174
i_am_MANDZ,2966,715
grilled__chz,1133,215
bkrdrt,451,30
CheerzUSA,4,22
thelucyyan,131,63
davidlhowell,736,633
WUSTLRPM,0,2
David_Messenger,210,145
HIG_WUSTL,62,29
jordacular,1805,822
thatsmeandylee,978,30
LaurenSueGroves,340,59
Chudi_Obiofuma,83,71
Elliott_Roche,1,38
HistoryPinUp,10355,211
bdotto,223,66
Nushism,5893,623
IvyPlus,108,72
SSJ312,3,90
TheCollegeExper,1,42
Cowbrowser,138,127
kiwideity,9,11
denizgabay,710,137
aekaitz,1820,246
StephHadfield,195,112
LPS0601,2,4
eunhye918,11409,769
Learning2LiveWU,53,42
MSPP_news,2891,1659
mapomerantz,109,77
kipdarcy,66,35
MungenastToyota,1469,456
steevieq,47,22
amitolin,0,55
TheNineNetwork,24157,20002
LouiseSchnathor,3,29
AnthonyLancia,5048,1148
aaron1881,3,1
Michelle_peleg,24,146
hliow,121,42
Rachfisch,1353,248
greenbeanstl,1066,1147
TrophyCentral,2455,781
HealingCompany,54,70
STLwinegirl,29856,7590
ddotmarcus,1739,311
WaynO7777,31,14
PlazaBenz,1672,161
GatewayLLS,3639,617
rkomeshak,330,166
hansenemily,12,12
HyundaiStLouis,1216,372
PeeeTarrr,1627,13
Duffysrheights,155,37
Alex_Cooper12,232,314
HolocaustMuseum,26081,293409
MinMaz,7180,1863
hana_leah,2932,180
SalaryView,21,72
amandsignorelli,1462,1310
BondMichaelBond,2,34
suzettegardner,5465,783
kamazingh,1731,172
reldembe,42,35
drich20,6258,1035
mksass,713,71
SydThaKid92,2172,227
beapino,261,114
JakeHLee13,9,4
jamieshark_,3595,665
sobaji40En,17,9
BILLGREENBLATT,986,1239
jubabytalk,401,119
chocolateSTL,1094,1984
FoshaMaMa,63,4
sljc2012,40,14
askalman,7087,721
samgot,255,91
atlantic,17124,14485
mvogel87,27,29
michelleposen,4,82
ForestPrkLiving,1007,1200
cityandcampus,536,798
ryanmartin,17848,6597
ljconruss,553,80
cathathofficial,647,313
eloh1992,523,46
jayistobe,434,257
FriendsofMBT,243,215
_henrypeng,43,38
AdeneB,7240,975
Shweta_Jo,135,47
ellenbru22,16,40
sjmalter,1735,657
Schlafly,25762,77841
nbrose1,122,73
brossss,170,51
Laurel_Song,8,7
LauraAKeiter,3492,5362
double_dubs,3944,262
lisazhao_,579,52
gmccracken1031,3,168
nkranzler,9,30
CARAalpert,339,151
BoostAttendance,2412,3180
LakeForestSTL,173,375
HurryWang,3,2
angelbaked,106,293
workitwang,2389,151
alliewiz13,42,27
PalewhaleBres,106,81
dovzilla,6,36
chlover93,2201,158
PJLSTL,1453,130
TigerTrussell,843,185
ahdagostine,28,40
pjg418,1311,85
mrsdurkinmuses,36449,1788
kopytekstl,7747,560
CRADS,7397,374
eric_m_grace,4483,582
AAAS_STPF,8633,7211
ipinfopro,12938,1
sgeetsgeet,99,79
AlyssaChirco,3132,1003
DisruptionDept,2828,1419
Lewkatz,2552,128
cath_quatrano,2232,140
cristymvega,161,116
dgafen,19,83
LouThompson2,14,3
jonathan_hinds,552,124
MrtsAndLndy,1787,1304
allie__lake,729,90
MADCOPrtgandAdv,4,41
andrehepkins,19396,5735
TheISPU,4495,5127
foreally,43,89
MBPatch,7397,1499
rariella,22068,1488
InstantAshley,1539,102
lidaof,202,68
sarah_garay,257,129
MaggieP_28,2285,160
GatewayFestOrch,1363,44
STLGraduates,6925,2096
mbadgley22,339,156
avantipuri,149,98
jbenfranklin,93,58
andreafirestone,241,1078
jamesmc92,2196,214
StLCountyDOH,4561,2926
MHarrisHayes,597,926
chad_a_miller,836,99
Jhefrycg,15,85
Emleff1,4,33
sspodo,2,50
playhardhoops,2159,451
timstl,2461,639
DChrisAllen,2787,433
crazak,785,201
cwparchitect,54,33
MackeyMitchell,549,560
AdamSiegel,7,26
SteadyRain,7465,1130
simantel,1904,1002
katieaka,1988,717
theroad2college,4,7
100kCareers,22,11
ZforThree,4133,292
me_jreese,5177,400
JoinMAVERICK,202,147
abribriesco43,1591,450
wchichester3,2106,815
AGCofMO,4646,1338
srgilber,240,96
RyanDHenderson,1456,95
downtownstlbiz,15490,3646
P_Bergy,1729,60
ahsteinle,67,45
Megan_Lacerenza,514,128
georgiemorvis,82439,2126
Newsgram,22759,1701
rufikashari,706,49
hway5,6,8
apl314159,68,10
PTCAS,3150,2590
101sr,0,0
ZCareys,192,61
choran,4932,341
NatalieZises,181,135
Spiffy_Spice,1329,199
SaintLouCo,7469,11992
charjt,18,27
stlCEL,4607,865
krtruman,135,64
R_Holdredge,82,64
halliesteinfeld,25,35
trushah103,1310,24
ericwittrock,37,24
ClarkSchultz,720,395
slizzzzabeth,658,116
RachTinius12,649,96
ResearchMatch,3170,1728
aliciaoajayi,418,157
HarambeeWashU,96,43
lwaldholtz,2,49
informjennifer,569,554
laurenwilmore,118,220
FulbrightNL,2661,1065
HPorterDaniels,0,10
yuanxi,1185,91
WUGetInvolved,1356,578
DrDHud,561,675
JPitlyk,5013,1134
kathycorey,2205,367
SweetJewPappa,152,117
JulieBrodell,1,23
SNUnow,135,3058
Kung_Fu_Pandey,153,38
CGobleRecruiter,28,44
jdlai7,210,190
EMBA28,183,127
debparker7,206,266
theminigolden,4130,10
melodybird,367,296
royalbrittany,34,12
britt_royal,0,2
BrittRoyal,448,53
S_K_Wagner,696,231
GamberoRosSOB,2748,366
carrieldrake,77,84
Keith2457,2,0
Botanical_,6115,7272
STLinfertility,2038,752
lifeandlivin,0,6
OasisCoalition,9,70
mariapascual203,278,79
michaeljtabb,2796,1040
Jack65203,16131,871
ACIcomms,278,565
ray_mar10,663,173
StLouisAmerican,30415,16897
avery_pearce,126,115
sethbwolk,793,263
jbl7159,15518,344
WUSTLEngProfEd,598,168
philipdentonlaw,1,1
vita_croasia,461,43
alissa_joelle,606,208
alexwillie,2259,187
KatieDeeprose,12,15
jamienlee,534,275
InsightEduc,1399,374
saracsch,8417,190
IvyGlobalKorea,56,41
MaryKrut,16,20
sean_dula,67,203
Wise_Campus,1684,787
gojostl,1718,329
tobarry,369,65
livvy_jones,123,40
Awil_santoso,454,42
AllyR05,1365,520
staceyschu,13,58
SwifTechs,134,138
donclayton,0,5
chizlonies,105271,547
_zachthomas,1408,191
Tarltonbuilders,1261,866
jillarnone,1734,775
laurenheeg,221,32
jiggy317,61,16
jagottli,2187,328
JMCastelbaum,48,29
jm_kinder,3168,208
KristenPeters10,78,58
JoseLuisGomez_,2602,1305
kakiles,6,268
DixieCkn,1327,222
localhealthdata,587,586
esw827,19,25
AshbourneLondon,4397,1728
tweety528,2757,262
pyghlkn,10,7
edukenin,377,117
askjohnabout,7204,1908
taylrpage,1572,96
hjelkus,19,23
calong,1335,831
WUSTLSeverAlums,76,18
lsparandara,11843,1460
YPN_StLouis,0,71
kbarnes93,0,4
Beth728,0,4
jmblouin,147,58
guannanh,5,7
christiandelrio,908,85
houstonrunmom,27,14
CharlesEddy7,0,14
Binx3261994,4,13
WUSMSPProgram,80,52
EvergreenRehab,432,290
aebom19,764,74
diplomamill,1616,226
AlexBradley,200,131
ResnickLR,11475,3100
andihibbs,518,130
NicoleAdesman,15,37
rslipman,452,39
ChiOTauMu,191,390
Joyie03,1,0
CorleySusie,947,10
altontelegraph,35925,5945
jssherman,4894,604
hannahboettcher,490,408
EP0NA,4998,145
HeritageTimeCap,1140,134
FuturUSA,104,997
KristenBurger,6,0
NMSIYoungLeader,219,243
UCPL_Librarians,6177,792
PaigeLaila,6691,199
joehad,1603,62
liebady,254,32
Robson_L_Vargas,2658,411
ashleyyarchin,27,468
kolby_s_22,3,6
GlasgowTeamUSA,38,84
dreamingjenna,268,17
metalredpanda,484,16
rasfjba,37,5
tpeck_86,465,271
sarahkrubin,5037,512
forsheej,3,6
Amber_Anders,24,11
froggyskates,1376,236
Bri_Lingual,20,81
SincerelyStL,27,87
ASPB,6392,11744
oranjuice_,2667,131
SamanthaLandman,111,122
gatewaycleanair,5665,539
danbrampresents,1833,1319
PrasheedPappu,21,0
michael_slavik,34,34
AdvPrinting,62,169
Optionsfcollege,1152,9427
WarsonWoods,198,229
m_simonsays,2,116
dilminid,25,9
janetvlevy,3443,663
ahite14,240,106
SamuelRaboy,18,93
washu_crew,501,391
rkdcnsgk,963,773
Lauren_Ortwein,966,126
jezua,5049,326
A_Slimnats,130,31
WashUAdmissions,1060,786
appleguy,356,104
thekozinone,286,111
BRCareers,4116,688
shmilian,424,101
dacopeland,5280,1365
brittsallsmiles,12568,160
STLFoodbank,14913,8159
mdwxyily,22,12
sleep_early,13,50
ishfof,2964,193
llopez312,1084,63
MaddieSilber,1,44
lucyjayne37,110,35
sujicha,136,166
hrmani,10,3
MadsenKevin,617,46
rinajmatsumoto,190,74
mkieval,862,101
VZWStCharlesMO,64,164
dmcdonnel,59,14
karlaws,495,84
washuproblems,312,1536
JeremyAmato,2133,436
dksuh88,80,36
TakeSteps4Kids,102,16
SPFaxon,456,81
lizjeancampbell,446,172
Chloe3c1,32,31
biobottle,1278,506
WestMoEnroll,40,144
iBlondeee,32443,2121
findmygrace,205,24
WashUBhangra,78,249
HippiChickiNiki,28924,639
Arif_Sorathia,155,83
CaseyKReimer,0,17
laurab9,1840,136
NaomiMoncarz,17,10
perennialstl,1994,932
bathrefinishstl,15,375
LarryMars1983,309,84
JayanRammohan,1,27
mattresswizard,1271,343
DanielFango,1780,223
WoWcustomer,1408,554
anetburn,363,37
aogus,8,85
UrbanTanStl,447,88
triadchiro_drj,3311,1779
Fang_S,59,26
thatgirl_emilia,2609,204
FenniferJowler,464,131
glaubke,11,227
fastandfureyous,37,15
OliveNFrankie,396,94
mattmangini,666,156
BLBLSTL,6,22
UltimateJerbear,168,65
swinograd,82,95
MorganLoewith,2853,206
LieveCaar,1084,35
realEgross,573,66
keep__God1st,33303,634
cathywiser,213,43
yenamelia,24,57
sarahstartups,5863,1347
fifteenstepper,18,8
kylebcampbell,3899,153
phoenixcreative,49022,1262
WikiWrites,130,98
LaurenKan,0,5
sophschutwits,0,92
endether,17,46
JLRebs,802,67
TinaChen1,0,2
chicitychic45,964,94
lweintraub,4134,460
miriamwaigand,1849,88
SHANNONALERTMOM,5188,470
alhkim,4181,1432
WashUMasti,18,81
drpranavmishra,215,57
BobYelman,75,45
markman185,592,143
flystl,13393,17287
TwinXL,134,2548
guangdianzi3,3,3
alfredyu,18,1
CBC727,19287,544
seanmccooe,12528,1440
J_Stu,705,138
EduAccelerate,261,347
elijahfee,1903,112
BurkettTheJett,927,190
MHCompPlan,309,599
AlphaIotaOmega,205,81
freechase,3221,397
Vogelscheuche28,0,0
ASchofoSho,928,294
brittanyy_lee,2524,317
alexmlevitt,50,87
getzlaue,381,128
PayingForSchool,9950,41510
JayJunghoonLee,12,0
dgrandolph,5893,1051
transformstl,12,29
westcountyhonda,1482,313
kevinlohrasbi,1288,245
OlinDSP,152,423
laurkatims,350,141
Tanyhsu,217,11
samdelag,10335,2904
Gatewaypartybus,18,110
jkplack,111,29
WorldFutureSoc,15588,22643
jenniferlabit,7281,3648
Kamaruld,5931,71
mollycnunez,1521,842
mksmit91,1,25
micdslibrary,771,352
CordMoving,72,118
hyungjoo_lee,59,32
moodtravelinc,1274,244
Universitypromo,394,105
FromTheLabBench,47043,14459
mlmeade123,0,6
msrapp,304,247
MereShro,377,49
NicoleSoussan,685,200
rjBrainDoc,4392,56
stlcitygreens,322,1331
KirkwoodPatch,2555,1548
mbhusband,3677,192
EACNovosibirsk,479,99
filmboardwustl,18,35
mdcurious,1,16
jieunseo_,136,20
lfb4953,1,6
ldgermain87,95,28
showerdoorman,1474,465
PensionRights,4053,4674
seandalesmith,0,33
stephenjrobin,23418,1715
felissa_,504,154
nevadakent,10,32
VariousHands,2382,6773
linuy75,0,1
perlberg,3612,20709
BradleyBaskir,96,280
AJHeisler,688,165
DarylStein,1135,73
jaspurm,1026,88
MWIcareers,90,50
amandzpandz,153,142
wupanhellenic,29,147
PSSCLabs,2266,715
beccashuman,5447,339
4AGG,39,96
GokulIndian,57,116
jocelyncayne9,385,125
PoojaAgarwal,4126,7451
isaac_chaput,50,64
NOTstevenSIEGAL,253,77
somethinghip,44,18
ArterySTL,1,5
alexsakowitz,0,17
CoDieselD,827,129
thewavestl,3592,490
amandatphan,2636,180
PatrickWW,178,47
campuskitchens,24461,6305
serqrevp,0,27
samiraghanadyan,753,56
csdwustl,1882,944
JLee18431,8,34
shiloh05,1211,221
keepitgermain,1,13
collegecalendar,5335,4337
hackerdreamer,214,293
doyleday,35,45
maggiesmajors,1711,315
EnvironTechLLC,90,30
Miticollccom,0,2
jordansapiro,130,67
MehtaWorldPeace,5147,297
leesa_thompson,1145,100
Archi_moon,466,58
linda_donaldson,51,18
bookishone,393,10
adventdancer,21,12
MegElise22,0,20
kettledawg,465,108
xizhang1121,29,0
StellinaPasta,502,1075
khanvictt,1695,179
cedrichxia,106,270
lawyertechrvw,8404,3357
Smithr2011,1263,228
MarlaSmithNYC,105,75
charleskuller,94,62
Adomack,184,63
tigerjieun,84,11
lizanich3,41,23
emily_kiyo,378,173
followkurt,3940,5722
plasticpumpkin,4305,1348
mzbiggleggz,31,75
shomerya,1014,57
crystaldao23,101,19
wmhannon,239,129
Kath_McKittrick,12825,937
AndrewSchlich,6,73
STLAttorneys,1473,525
ziqilianzhi,20,2
TaniaPaini,457,216
washucsc,797,259
hilderandrey,1,22
planvitae,106,9
IamOnCampus,171,165
ThinkingSoy,816,1932
WUNICEF,5,1
tengetile,1117,91
GottKT,168,40
WombatApp,24,71
movingoffcampus,2691,234
sigirette,759,197
pauliobraulio,2173,43
RelayForLifeCSC,1002,491
Sibo_Li,136,7
typicallie,7,98
carlos_d_diaz,4508,471
olin_Desmond,23,5
eliza_sara,180,101
dayswellspent,134,16
lijenlin,83,5
drchristinehand,2005,1384
SPCOlasvegas,11317,426
ck_8787,4971,188
Seattlesign,228,362
vincenturamos,9367,527
TURKiYEKARiYER,81,494
HERIUCLA,1186,2413
nippynoodle,2084,220
ma_me_ga,8416,907
JillJoerling,253,208
UBeatzSTL,1,5
SWAAAG_doe,8842,207
MichaelCCR,9858,2339
Chaheati,1857,648
matba736,972,909
StressbustersHQ,566,26
RayBurger,11656,2824
NicoleNoren,513,166
sophiegoloff,8,8
sherifshaarawy,64,150
StLJazzNotes,6940,1334
MortonsMo,135,200
OrlandoSinusDoc,858,1361
heidisname,36507,320
rasandros,1,11
MikeMWei,0,1
LizeyR,689,177
jacquesteinberg,49,1227
STL_Kids,977,1465
quietlypink,4625,30
luckybrown12,0,0
MeredithStern,8,13
danyacg,5030,2164
BHEF,487,795
lrkornhauser,64,54
aginvestors,133,257
Yozeck1,11696,660
RogueElementInc,1801,313
WUSTLdining,810,668
NoahCohan,3871,776
greenjade63026,503,19
TheSweetDivine,9311,5844
drlouiepa,220,14
SLACHAnetwork,251,68
FoxPACF,4281,962
cassioandreoni,16,62
nonprofitorgs,24047,801001
MillersFineJlry,428,656
ACEFellowsPro,935,1514
AlexisTurim,601,178
peteweseloh,220,137
YouandMewithGOD,2,7
mancallaaa,219,98
WULambdaSigma,6,8
ivyplanners,113,199
101grads,845,518
broolilyn,4,2
EmpeersTeam,25,33
UGRADEuCA,355,556
TeresaSullivan,523,204
vealgirl,710,16
InsungKo,300,33
MsCerra,0,18
uuaide,0,6
andrewbrimer,88,155
dleonard05,1636,129
DD_STL_Mag,19,183
CHEAnews,3116,4736
ritamariec,1069,192
GrlsGuide2Shoes,352,543
WUSTLbusiness,6315,4236
Sheila_Michele,888,4929
kmhendri,432,121
chrisamiller,5870,888
JMoo3,1630,197
DiraJenna,1999,221
justinorlee,3,1
btbsamohi,127,36
jefftomich,9933,1732
evancory,506,94
Funny_Women,942,3965
weeklyucitizen,597,119
DrSakiyama,428,1334
stlbeacon,5473,8764
WhitewaterAtty,7753,3551
Molly_Antos,7600,986
iamjulialindon,224,407
jayreed15,332,82
alenamaria,1274,447
WymanCenter,4714,2284
YummyBitesBlog,1394,253
IvyWise,25949,16937
charlesforwusu,1,13
AKMcanvas,12,11
GUSFstl,118,116
heatherlevy215,286,115
ThomasJBloom,44943,1016
MarylandHtPatch,6100,1692
martinemintz,772,307
amitchell19,570,431
bethyz,114,78
KShinrock,494,381
Biophysics_PhD,573,201
tahchan,243,26
bouffysays,182,161
WashingtonUniv,8,384
Jafleming89,1427,42
StLouisArc,1948,1199
fjohnsteffen,213,253
JAFarbs,576,264
akendallcollins,287,74
rlkriegman,1855,457
moirajmoynihan,4659,236
dani_tsevat,1400,137
kstill17,1668,72
HazelwoodPatch,9693,1698
bluizbelle,660,85
TheSteph21,23893,3664
dalecatt,2712,1126
gabrielasssk,338,48
mbjorgaard,2,22
michaelrosey,4977,150
tarapham,7117,3017
JosephDRoh,611,146
Thiago39,413,462
ksunderwood,122,135
tweetadamsoko,6112,1065
IggyBiggie,1135,735
pasese,1122,5
PerimeterSpine,433,397
Gary_tweets13,575,18
jtlstl,1312,885
eliz_rose,167,102
brennanmaragh,520,142
StCharlsMOPatch,8665,2388
feli2244,1928,122
maluuo,0,0
ChangeCasting,3,11
katiegong,8541,235
DigLearningNow,5708,15370
RealLynnTracy,44,10
BrentPark,606,336
makressin,216,104
maddiegwilson,6041,371
robcompton,979,179
Septemeber16,9247,271
MinnieT91,987,105
GoldenGoddess__,10876,312
adriana_ct,3347,244
KudoKun_,158519,2668
RickGodden,25759,3088
celiza89,168,20
cdshaffer,81,63
jm_garrett,244,144
mecook08,1889,65
MISTAKEN_ID_3,8761,135
erinmitchll,1178,288
ewiskup,950,80
soniabernadette,1712,157
andhess,861,283
bernln,300,9
elanalc,150,50
Murtaza_Nisar,301,84
EliLevine,7133,44
_sophiarose,5720,268
zoe_____k,1714,330
LezzleBezzle,235,152
helenahay,5445,339
faylian,4,6
iAMber_Marie,4948,102
megannadkarni,646,63
vivianj01,231,75
ShigginsHiggins,143,25
stltaxi,3351,1229
sanderj07,1382,59
wustler,456,16
a_hursey,96,71
jeremybtripp,3747,195
isalako,9038,288
ProfJain,6,23
WeeumBasha,4739,173
robgoltermann,134,195
kennethjpruitt,8778,576
En_Why,1383,64
HowardMyones,8011,475
stohstoh,3,13
justi25,13513,193
sebsational,24955,728
2Klutch11,54587,1044
snwills06,1151,87
DJGross1,2676,337
iBlonde_1,405,57
allieplotsky,93,80
ltwoliver,1911,433
dancombest,443,705
jrcarls,13,113
MyCroghan,108,140
BigRedCP,1012,71
StraightUpSolar,1914,699
gmeisenberg,656,91
blakefuhler,4,1
dmwais305,23376,3014
fundulidae,1902,281
mayo25ca,0,7
jmcnola,145,40
Tookstastic,8517,197
ebritter2,10084,733
AutumnRinaldi,10835,1594
MPCpiano,4106,817
HelloYiddy,2730,221
allisb87,1986,390
victorescu,4932,206
SixRowBrewCo,4997,9766
joechambers,569,405
bkdshap,2226,242
jawainer,1713,120
shedab22,3051,93
christyparks,2018,817
AshlynBrewer,8074,2227
kimsrobinson,727,400
callmelavigne,0,0
MicrotelATLANTA,221,207
berea_livegreen,944,273
automaticmail,142,146
byroncompany,76,26
CityGirlSTL314,6019,1450
EurekaBrowncoat,1125,193
richardpperalta,470,183
michaelcurzi,2,173
shinyobject,1439,424
jrgreen2,1630,79
court_schilling,0,31
dpraw,883,282
jahutchins,6369,201
