name,tweets,followers_count
katieeloouise,9745,30340
AstonishingPix,6394,84204
DigitalPrintFin,359,780
Waevio,637,1708
shanndaniehurst,3231,15234
Hope_4_humanity,422,18858
retweet_groups,22115,40174
StopHersheys,4338,688
nandhiji,2243,162637
YouTubeTue,306,2238
WineClubReport,1212,53860
LoveRajeevasked,13,12267
Dharmawave,169,2604
SameDayVideoAds,3192,8310
ChrisGielnik,4846,35551
energycatalogs,901,9607
YouniqueEstelle,7962,1766
bills_chocolate,7,412
StonestreetWine,535,23328
BritishFoodIsUs,106,669
SuperbCrew_com,22040,85630
aircurtain,263,22304
DanMalloyCT,4865,41986
SJGivensSTL,952,594
claire_counsell,1477,40993
MarkInNorcal,2017,66013
PARCwustl,397,81
brianmawdsley,104004,166552
startupbuffer,22768,45012
dadofdivas,126784,61090
AIntern,27896,44589
boycotthershey,3125,554
Keciacqx,7709,4492
Reidsavagee24,6893,7072
ReverseWineSnob,40655,239583
EastCoast_Lies,7,114
ClaraSteventh,22789,248276
Criticl_feed,2034,26382
TOPBRASSVODKA,481,265684
DJrythaman,9025,50786
ArchCityGranite,687,4156
keepshottytv,1621,14360
DeepStuff,3585,36566
boilerdogg193,736,16092
SocialMediaBIG,495,14329
BobbyMiller193,5180,29100
Disrupt_now,1425,35545
myrablopez,1575,518
TerriBauman,129880,498312
italycoach,2380,42637
PerriOFFICIAL,7151,123605
Thinking4Good,1358,59786
DaleAThomson,57552,435656
FlowerSree,133864,13032
StepInPuddles,413,35240
ZoomTravels,1046,77512
thevoiceproject,1534,33408
wewantwarren,4133,21303
KatDeCuisine,2973,43653
GastreauxNomica,1829,39030
ChefRyanAndre,4697,92139
1stLadySazerac,1585,30128
stevie2times,544,10905
SOSOYSTERSHELLS,944,10212
CityPorkBR,468,18157
CityPork2,173,11482
AMFRAP,32,2190
PhoFoodie,495,3260
VegginOutAbout,8871,43390
FoodiePatutie,9967,93543
RichardAngwin,3552,167692
SocialVignerons,8647,123969
MistralKDawn,634953,56382
hushushmedia,49967,62357
JMiquelWine,27589,244982
masi3v,20456,75293
BenjaminCGeorge,41,57187
Mark_Moretti_,20,4853
purposehq,1539,50222
winewankers,63802,425175
createvictory,1876,712
MedicalBoardAct,9522,42216
Poetry_Festival,121452,55520
HibbsHomes,10217,4403
UnjustPlush,423,1168
SuccessFastlane,5917,114073
EnvironmentRTs,1234,30018
brandontwine,5871,70853
Beachlovers,16420,36946
annemariayritys,969501,441985
sapphiregypsy,130978,34969
ProtecThePlanet,1835,39291
sejalc,2167,9397
WorryFixer,10534,10046
AngelSefer,157618,112719
Funmodity,382,14304
mmanayeem,850,129
TheSolarPub,60,2642
Heartofvagabond,2114,56929
SweetGreens,13212,7332
TheGreatCat1,3605,5991
CultureGlaze,2449,1506
pigletlady,2469,3817
1961Et,281851,41107
AdamBuschbacher,6075,91233
GreenGridIdeas,160,2704
EZPZmixes,7190,3659
GanaderiayAgro,115530,289144
BATTA_ENV,272,3269
karolinapatryk,6467,98282
TewaSensorGroup,422,3397
Entreprreneur,9711,14392
Reportingclimat,12826,41633
SarahLEckman,801,775
LatestSolarNews,33638,23726
EnerveeScore,2566,3240
STLonAir,31136,16192
citizensclimate,29113,33161
tanjaplayner,274095,555979
charleskoll,136,2277
dan330msp,29992,88095
lensanfordjr,2302,2269
Be_WorldWise,284,194
GreatRockLyrics,20187,152606
spencerrayner,80829,288365
bbwinespirits,243,2468
STLDanni,29587,10900
RandyH60,5892,212086
holycutenesss,4643,75399
wildsoundfest,93465,103049
DanicaWinters,9714,24857
ghettocardsfan,17,206
ShaneDWalters,2224,168189
Cape_IT,3993,7713
RichMcLean,9122,15732
friendlysstl,5807,17092
weird_sci,8513,1972427
Variety,264761,2294170
writer_c4w,66895,11801
justinsears,655,58204
WritingFestival,139222,128838
funforsouls,5829,4688
sheldonsayz,1606,1033
KidapillarMO,1753,2823
sylviahchannel,20604,284290
estella_one,23599,13338
harleytheMinPin,30326,6688
10MillionMiler,62997,178394
TheRalphEhlers,104174,11628
ChangeMakerFan,1588,72624
Mystery_Kindle,26562,3934
MMeissler,2,5
JamesBlute,20190,188899
RealityCrowdTV,95603,86549
sarasutton1,3195,23020
DrSonjia,3204,9026
sciencable,2975,5473
slso,9793,37297
Hezzah,26341,198359
ShaneWaltersArt,128,42465
SocialRugratSTL,19814,5649
williamvsweeney,95110,78312
FluencyBooks,9247,44168
AdmitSee,6258,17473
ChaseWilliams78,24413,7480
EraniaPinnera,31580,8363
TuberADS,1703,3548
RattleMag,12269,15685
GetSocialNY,369,1285
londonbeep,2030,867
pupaid,30788,100379
SimplyAfterDark,77876,275505
RYAN_OnTheMoney,1880,490
Stangelawfirm,8446,11310
AdmissionTable,1256,532
askdadblog,8485,4249
OneThroneMag,1397,10235
igornaming,10836,409535
ExecutiveHIT,3931,19451
WBMEDIAWORLD,305,26635
MattBatzel,23248,144531
SarabSodhi,1330,568
Ford_NanetteM,524,1308
DiaryofDaniel,27699,64730
rosamunde3,13264,52414
NiagaraBeeWay,2797,11496
WealthMakersLtd,598,7985
BeddingStyle,4851,16137
Start_UPSA,2,7711
JLRoose,1325,456
ChildWelfareHub,17957,22931
AverageJoeVC,108131,63071
NRDC_Wild,7722,24727
JoeMinardi27,5603,19274
WUSTL,10370,32810
sobore,13955,184636
factsnature52,20239,2031
Alex_Verbeek,13840,204773
Cheryl_ann_86,3342,350
pssms,10892,20506
SonnyBeez,59646,37709
skennison,32733,79021
FreagleOpenGov,621,2590
Tabula_App,128,5458
perlindvall,3789,81757
MGCTwest,47476,32657
snoozeq1,150348,2148
ZengelJan,31,6
paulmanzueta,31671,82475
decouvrirlavie,1700,89615
Ujjwal_krishna,703,577303
CurableSmoothie,90701,390829
hannah_sisco,81,233
ADevotedYogi,133704,390181
MahaYogaNats,18863,75851
kyu_lo,11688,158307
cultureguide,633,4557
_Woman_health,178106,427947
DogMeatTrade,8802,8031
noelbaron,7995,6007
vibexlife,140,555
hahnsmith,78075,178297
rumbles2014,11667,366
1937sportsedan,18519,89339
Rauschnmg,8844,1837
MrHumanamuh,65,383
gaeblerdotcom,20154,20521
MickLaSalle,11833,82951
Nupizub2,2188,22010
AlpMimar,1937,127423
IronUlrik,3782,45977
DrJoTorres,64,176
MakeMoms,375,1923
sknylittlemama,10420,7719
LifestyleGuides,1069,7397
MYAVAWATCH,91,2217
SalonODaySpa,26,8361
UFOartist,882,71054
SurfFinBroker,4353,11845
enviosvascargo,12,102
salescoaches,1436,19779
papastevesbars,7288,231029
foodtank,30301,211045
TeamHenryByalik,60279,11127
JojoMacchan,3246,795
Fishflops,3668,53074
hghydroponics,12372,34970
GrowSmthngGreen,700,19820
urbgardenersrep,4047,47924
HerbSpecialist,72314,5301
RyanRist,89,21888
running4buffalo,1074,6895
Matt_Dominguez,7598,126738
avalokanam,7,12123
mikemodzelewski,8791,169044
great_artwork,1970,17689
Georgeconart,4024,21778
Sabrinaus85,94,359
Gabis_Galerie,85744,141534
johnnysmooth,4771,196464
UKOTBiodiv,3362,2556
pelton_tom,4178,1272
CherStarFlower,1625,13777
oMordah1,4782,604
intoGardens,1999,3656
occupy4eles,63054,12486
QianDorothy,1438,2083
SeaTurtles_org,6342,13898
Regina_Kenney,18698,42220
MasterCharlesC,3536,12196
extinctsymbol,35175,68183
ColleenKOB,10066,23181
randal_olson,18829,123861
Christo37532335,5139,3519
rjhopjr,4373,5123
udtmscefytem,2,2
MrScottEddy,216799,693788
CypressFestival,15234,13838
AgentAccounting,114,990
stunninghotels,230,622
VFANewOrleans,211,1663
Bartleyguq,3,503
WIDECAST1,2371,1903
JustSeaTurtles,9883,47369
SoItGrows,662,3422
Raceycleo,4988,14022
MasterScrum,2156,119341
yochum,32344,167499
theryecatcher,4004,13358
gocubsbarba326,89,53
johnnyappl,884,931
JodyMDawson,1561,1184
nowthisnews,130344,2396669
katevega20,1259,186
WashUAlumni,4628,2580
WUSTL,10370,32810
RiskMBA,1549,644
LLee424,4280,347
greggjacobs2000,12,3
FarondaDavis,359,190
hiwizards,105,467
AJHeisler,689,165
BFWU,25,67
STLRegChamber,8424,13847
Prof_Borg,1428,4246
Adrienne_WU,1729,3228
chelseadee310,1833,236
Ckprez,2224,298
dianekeaggy,3064,1788
Doc_Demers,941,735
norrisluke,3302,964
AdmissionDeanWU,475,302
amazingschs,514,1133
GreekGambino,3226,382
clairebearwin,2706,129
cwinblondie,23,6
HoneycombSteam,1026,921
tlandis44,6738,387
matt_devoll,654,197
jrobmartin,2747,876
ChristieLiving,80,34
McArthursSTL,952,1145
lindsjuriga,1292,116
chicagoiqbal,1340,164
julianpclarke,155,237
WUSTLoiss,771,843
KroegerMail,181,132
WUSTLSIS,1840,831
SJGivensSTL,952,594
ElliotLouthen,3707,345
holdenWU,4693,7810
SMBTGroup,868,608
SalmanA77784345,2,12
cs_greenteam,49,101
Branson_Bulls,990,514
powerrithvik,0,26
kittybgettinit1,0,5
FuckboiMoves,45,16
BUAcademy,1626,439
WUSTLPoliSci,144,376
TheGabeDoc,35,101
nathanrice26,947,135
bloggingpanda87,39582,1231
jakerstrang,856,176
trinityatl,2377,1448
lil_jhumka,9,189
emmaburgis,13,27
_theminiG,1153,217
ShitTrsrySays,330,73
AllyByer,399,79
TeachWithAfrica,1176,2101
GatewayGlobe,39,12
katenienaltow,107,243
mxsIvr,131,141
tweetadamsoko,6112,1066
PayPallll,133,155
atRajBaj,640,427
OffermanM,4007,451
JacobHale12,1894,241
SpencerHomich,984,34
DarylStein,1136,73
PatagoniaSF,1249,1188
offthewalco,121,37
blair_j116,1142,43
Jamie_Gerber,1271,120
moerreybear,570,187
lindsaykaplan,39,51
jacobhaskins57,4578,294
egarcia1313,910,116
OliverKiss3,81,52
SportsBoard,6013,3654
LVEstatesHOA,0,2
holmes_boy,12,24
bperrycarrera,649,214
hootziebabyyy69,74,35
MattJacobs10,16,20
SeanGullion,1,5
playabrenbren7,690,136
CarlSennett,69,42
alexis_marika21,56,18
emmarieser,105,59
Clairepacker5,34,45
laurlilou,163,123
jmrheingold,579,154
MarinGrlProblms,11,12
Emily_Libresco,2038,157
bmath12,35,73
CDM_415,12928,817
kendallwarson,142,65
just_in_kidding,2237,171
dmcf11,5176,1144
tallulahlm,1267,136
mckenzieclarkk,123,80
sparkleaddict,2222,15918
Alex_Kaplan_,5,28
caroline_hariri,946,169
DBearfield,18498,1223
boffotweet,592,149
josiahhughes17,0,1
KRJ492,80,60
benepstein55,16205,1496
jnbrooks07,15666,318
scott43237934,6,92
NouraizSial,1424,1371
steveolson,32393,2860
Nate_Birkhead,72,209
eckelcc,613,798
Government_Now,22145,528
lady_professor,1278,408
sedasimsek,3977,4282
VickiSM69406873,1,35
MrsVerbeck,208,72
IngridBego,4023,1681
gregbeals,2854,1643
WeAarree,7349,2411
RentTent4Event,57,704
ChristopherPDo3,16,147
_waleedshahid,11771,85612
democraticaudit,26045,12025
DKarol,3005,1044
ellenpaige,18113,1894
JessicaLynnJac4,37,12
johngwirtz,4848,604
WHENESOTA,8008,493
semrasevi,42,1683
jtc475,3512,542
Jonathan_N_Katz,142,132
DevinCow,25877,615574
nbapat,20,237
JVanDuskyAllen,143,63
lee_hedgepeth,2862,2173
MSUMDragonFire,1440,553
MuhammadOwais17,66,271
riaaneksteen,41,297
HoneyCombBong,17497,1746
JenniferBowie9,361,279
DrToddACurry,8594,2604
ohio2088,3008,60
mwgarb,12897,602
jlazarus001,5854,1217
entzion,15461,853
jlstremmel,1526,110
beth_simas,334,1010
matt_motta,5140,1697
Asiczwave,1516,3
3876,2058,927
realmnsportsfan,22501,1954
mknightfinley,468,281
neatpickleye,6903,226
malik2khalil,707,345
luketosborne,4536,234
WhatIf4267,1090,195
ToddCarolyn2,0,15
jamiepbassett,249,21
JScurrell,579,546
amiadharan,475,210
WilliamBianco,9,64
_bettex,0,40
CarlAlbertCtr,3016,672
drlaurenawright,964,6485
cfattorewvu,6234,920
EmilyHRitter,260,674
RedistrictNet,2944,1031
AGTheodoridis,820,967
FridJnSda1,18,85
brianfharrison,1172,1057
MichaelRKistner,451,124
LandryForWestTX,3866,1539
MikeTierneyIR,977,1231
Sarcastaments,22143,1359
schwindtbayer,64,494
damicowong,1851,44
boskee_voitek,13031,957
michaelallen,1624,1643
rootnotemusic,11256,2276
mollyshewrote,5946,1625
GaborNyeki,63,223
low_tex,21133,441
kchornbach,167,6
markeowens,107,181
realOVERHAUL,131,494
SheepSettles,2,35
raugpott,227,639
rshep350,35713,1499
forwardwing_,2119,971
Moe34892,170,104
dianazobrien,378,1949
PSBenFordham,37,204
johnmsides,470,3745
AndyBakerCU,42,210
votewiseusa,363,167
ben222thomas,460,46
Rosewatkins30,28,286
DrMKuisma,15083,3787
burdett_loomis,6435,1419
Narugopal20,100,403
DCInbox,6203,881
alessandro_nai,4320,1846
SarahSokhey,275,400
RSI,44534,23129
ronleviutoronto,1155,2373
AllieCarnegie,18,912
JerGarret,21,98
MannfredNikolai,89864,79674
real_prof_baird,581,173
SoapboxO,22105,2688
thenewsisfun,2155,29
SriniSitaraman,3763,144
joncrogowski,50,492
AmandaMurdie,520,2185
eunjikim210,227,791
toddntucker,20862,3631
Coleen71353930,46,159
AlsoSociology,1,192
K1Lawren,23068,495
KirstenWidner,855,742
JimTheMNPestMan,1095,22
AngoNego,9,114
AbbySwingen,13875,2008
jiwallner,17610,3626
MatthewJDenny,627,954
davidlewisvu,399,286
howlettm,1073,1158
IndependentInst,19966,28742
SeanGailmard,339,791
Whaddddyagott,4215,309
justingrimmer,7642,4093
alixabeth,22743,9525
lolmynameisjon,2762,914
manz_jackie,1712,140
KevinLynnCope,175,883
joshchafetz,30899,19857
ZevWilliam,4601,103
adam_bonica,155,1292
MurhulaTolero,517,314
ProfNHoward,12,114
JakeMGrumbach,6444,3372
FunPresidential,587,18
SmiteKate,41,885
MichaelNeblo,19,595
T2Harvey34,3418,326
AFilindra,1376,769
favstats,4059,2189
MentSIM,193,1092
Aaron_Raden,10,170
ItsJohnJacobs,779,873
shjdonah,276,124
ZingherPolisci,251,230
CenterforCSPAN,1225,1163
US_Vote,18778,3537
oonuch,3540,2760
RobertNLupton,1785,582
barkerccps,643,405
Kyrre_Ryeng,13822,2028
apr_journal,11,169
rmcpsci,1652,401
KevMolloy,455,529
raylaraja,340,980
bfred34,47966,1115
pcannavo2,1971,690
johntpolsci,1547,296
naomiprof,24746,8875
KMWMitchell,59,71
yechunhui,9,667
jamesrhenson,29440,5329
mekropf,564,346
cjw_phd,6858,1525
mwcps_tweets,1760,1104
MarkKes06478719,35,2
RobertJRalston,1685,889
jcrohsaine,497,563
wbheller,470,53
wehrli_nik,0,91
CraigAlphus,785,177
AngryBingo,10651,343
QuietResist,1386,133
_centrist_,3349,259
drlostcauses,5022,451
ProfMLRemmel,569,220
rtormos,2373,862
bmiya6,4,4
poliARB,2746,2037
annabellehutch,190,605
Jordan_Ragusa,460,355
ChickCrypto,17299,2748
SomePoliSci,447,43
howdoyousaythat,9123,7588
johnadearborn,3461,1719
SsspTeaching,222,1193
RockinNokken,3,54
seunghoan,176,265
PoliSciCouple,412,240
MSWinters1,6001,1104
CrankyProf,430,241
malahtun,2457,1021
anabtawi_s,1151,1124
RamshaaSadiq,53264,2399
tjhugh3s,1964,209
stan_okl,5121,992
PolNet2018,417,608
superblued,4961,4512
SamHairess,4953,319
LegBranch,2470,979
Pokeefe363,3477,2333
HomeOnMountain,6658,989
NewBooksPoliSci,1188,2300
Pamela124603545,2,260
MeghanWilson,3470,977
cterbeek,3733,1112
therealfooddad,70,25
DanielMagleby,47,454
joshmccrain,409,1101
Max08606446,249,17
naimagreenriley,227,460
amandajofriesen,2419,1220
crisjavendano,2300,50
ttuprelaw,636,583
bettercount_us,6155,465
jaj7d,288,499
jandrewsinclair,427,692
matthewblongo,2879,3073
slramirez646,169,982
jillianeevans,12,78
AlisonGash,771,296
ez_angus,5608,1513
zeynsom,1186,1170
GabiVphd,2854,1652
a_strezh,2636,1612
JackLechelt,911,310
Migrant_Mick,9306,325
shirleyfly,22177,676
gin_and_tacos,11919,19811
johnlray,8253,1442
lizlebron1,12295,795
david_darmofal,17205,1773
blackrepublican,399124,76486
SousVideWizard1,447,1457
DilatoryMotions,214,28
p_serodio,7167,369
With2Ks,872,861
Anna75078,80,317
DeGolierThomas,24104,1467
YVPolis,18606,2820
_amengel,3180,462
accord01231,1527,102
cgfaricy,3132,763
KurtCasa,24,6
HeatherOndercin,1167,413
scott_althaus,451,324
KevinReuning,26104,1629
tylerreny,4527,1235
degal,1661,654
john_dattoma,695,1135
SPSAwomen,2923,1263
PolNetworks,519,1037
tiffanydbarnes,1660,3435
thellwigftr,0,4
DaveCiuk,2281,350
lnchonon,2,10
sarahtaylor2031,147,38
hp857,10831,377
epistemicaccess,5,0
MilosBestBuddy,296,29
SJLauf,591,685
jonmladd,22126,6925
jenflinchum,560,887
vigilantesuburb,288,461
GregoryKoger,4501,2367
_joshuanewman,97,715
vcruznichols,571,692
andrewbhall,54,4009
RFTPJF,298,97
BritJPIR,766,2273
JesseRhodesPS,1350,1138
MattBeckmann,404,375
mattngreen,1218,461
2200dollarman,200,1335
michael_p_olson,2921,373
TEngler3,3327,154
tlarueforbes,195,17
todd_belt,774,670
bdlacree,37,271
davidjbarney,678,1147
NateMJensen,20734,4260
SipEdison,225,689
zhouqinghua2181,2,246
Patrick_J_Egan,532,4206
mark_crescenzi,484,229
JMajcin,148,275
AlbertsonB2,26249,10693
ChrisPolPsych,22844,3520
algaraca,2570,503
workin4good,11346,69303
matthewhitt,1592,1697
BrightLineWatch,111,1512
goobs123c,1605,24
JohnHolbein1,7409,16799
OTDTwinsHistory,804,1535
JGGeer,3,13
AmericanAir,2141589,1575711
brucedesmarais,557,1054
ryanbq,2339,1738
jpolga,8328,4323
amyericasmith,3089,1540
KevinKBanda,22584,2443
lawjackalatty,5,25
SeanKHiggins,718,1606
pnossnv,1969,150
LPRGatUCD,1839,819
PatrickRickert,1083,163
pankajgupit,11,796
Ilkmade_Pol,3945,564
RossRaihala,24450,4558
joelasievert,2010,867
AnnaJeno,9488,103
ilkmade,46,71
ShannaPadgham,455,69
lisalitweets,68,112
birdpant,8747,411
amyklobuchar,9533,750394
auguesjr,2762,611
ryan_dane,161,719
J_LawPolitics,380,415
kathyrutter,22135,5496
RNEgroup,1374,183
ThorningMichael,6389,630
JulioTellez,7365,1208
snicky639476911,37,30
Moshe_Hoffman,11093,3805
POCalsoknow,2221,6765
SocialNAustin,127477,57763
ClaytonNall,649,2615
mirandayaver,66334,12875
professorcostas,306,1424
NativeLanguages,6969,3099
BAshleyLeeds,256,1225
sumsch19,216,1090
RPahre,7241,235
HeatherKEvans,5842,1464
CameronThies,519,2521
hamelpolisci,648,954
Elgar_Politics,1610,494
Adrienne_WU,1729,3228
UNT_Vote,38,77
JM_Sievert,9671,2148
jbslapin,104,736
mtloveland,36386,1520
alexvhj,17611,1396
hjghassell,10857,1598
MSUM_Soccer,2285,640
chefottohtx,94,526
willmorgan66,6892,19525
pklinkne,32745,5809
retowuest,181,219
kachi_aya,1283,605
OvertonHotel,1195,2967
singhsooraj7741,0,7
PSQ_CSPC,648,625
cjfinocchiaro,960,505
VerizonSupport,773836,202644
SPORTalkTwins,1281,1720
MuricaPolitics,93,29
eric_d_lawrence,362,392
justinfoxstl,0,64
trek_warrior,113,1271
gyannirein,2745,410
Musiq_Live,2273,5098
beerbaconmusic,3704,12580
MajorMinnesota,1553,5494
crugeley,6648,246
goodknight077,12,29
sportsandpoli,1131,1539
BasilGentleman,430,17418
joetherenegade,1098,458
TwinsAlmanac,6137,15910
wrestlingmad201,135,46
Keen2569,424,54
adamramey,1364,738
cd_lucas,566,2386
ChaturvediNeil,1636,281
BrendanNyhan,77778,73156
cmMcConnaughy,24180,10519
JustJen2015,28356,2627
colaresi,1881,1727
24_entrepreneur,165,172
iwata_kayoto,41,114
bpump,0,196
mia_i_costa,1885,2170
KidAdvance,154,208
fanly_orlandofc,16524,3821
RuthMaisey,1753,13638
jacksantucci,7501,1321
ceoworld,65661,339079
tapiojuntunen,7645,1084
FogartyUk,1242,424
sidney_b,3641,2315
leedrutman,7232,8751
MutinyMediaUK,924,1114
J_Westinen,746,716
NaTashaLHoward,425,404
qwerhiwouge,5195,2940
blarsongburg,1362,303
UVABatten,4284,2471
PoliticsUVA,2248,2068
MatlandRichard,50,52
DMNOpinion,27780,9715
lawmedianord,119,127
SinGisela,1154,1641
Miller_Center,17501,10329
IDnPOL,838,611
TotallyTexasCom,11745,1501
SG_Repair,84,35
hetaelena,22672,2954
mengkai_d,492,11
ChrisCookTTU,7221,4862
Polling_Station,12809,858
GarethNellis,1267,1467
QoGData,721,1990
mcfuhrmann,663,2105
AlyssaMGoard,11043,2892
POPVOX,19592,8375
LordNortonLouth,14962,9128
ViljanenJukka,841,793
hapelton,545,237
bestofhomer,11776,34751
jyrkkio,2625,1664
startupfundrais,564,4187
ShamiraGelbman,4926,929
AdamSheingate,687,679
Alankota,10114,28092
Bryan_Gervais,1275,378
Stella_Rouse,8769,1984
TCDPoliticalSci,1122,4355
daverobertsonMO,11240,863
jonlewallen,1427,334
scottrademacker,814,2179
jonathanmoore90,3,59
sbmitche,18168,4088
JohnCluverius,8634,1756
POTUStudies,2852,3665
renelisme,414,925
PGI_WPSA,1561,2153
Cambridgeren,2169,462
musepolsci,38334,804
NewEnglandPSA,1124,993
rvalelly,6357,1118
jdcollens,4845,507
jhkirkland1,1822,1451
Boris_Heersink,1068,533
PeauxliSci,74,235
drgrits,399,37
TayeDiggs,7072,641178
DevourSeville,4646,2967
wecreateluv,1454,2405
ThePowerDialog,869,333
paulfargo,234,37
InfluencerMemo,0,15
b_schaffner,7337,5764
richarenberg,2376,1049
susansmelcer,77,96
tonybertelli,437,1211
Nick79524169,28,85
myrleross21,2,82
EnvPolicyCenter,35800,4476
PeterCHanson,112,193
jryan4027,179,817
jpbach,25487,717
MattDickinson44,11536,2315
bethanybh,466,846
efranklinfowler,4268,1851
AlanReifman,2159,8007
TtuPoliSci,422,361
jmonogan,1379,2087
SPSAnews,177,1793
PMvaun,11,23
AndrewJClarke2,638,462
NabilShokri2011,13805,517
Travel__Tweets,7028,17361
KSUPoliSci,695,141
The_JOP,135,4238
PKellstedt,2097,1618
BUPardeeSchool,13203,11501
TheAAPSS,2203,5749
craigvolden,144,365
GreggRMurray,3266,682
WUSTLPoliSci,144,376
sassyuscongress,189,522
MrDrChadMurphy,2350,490
jwpatty,321,3188
MatthewLGunning,14968,392
PoliticsDrB,729,284
profwschiller,9022,3452
kevinrkosar,11080,2556
JohnJHudak,12164,6657
Gilstrap_Law,47,269
umisrcps,3877,13275
SCFC__News,2234,5704
JamesMMcQuiston,223,358
and_elf,2921,846
hags1684,53,27
MillingtonJohn,6,282
SAGECQPolitics,15777,12100
Icelandair,56131,125947
AnnaKronlund,323,361
JoeUscinski,12923,2517
jessica82356829,429,40
mamatsebotsiu,72,13
notstevenwhite,7525,4279
RoperCenter,6170,4064
saqibshahzad5,0,3
zachlongesq,25,36
ardoinpj,2832,604
polanalysis,844,12172
JimTwombly,11870,1359
TribTalkTX,2082,4840
Stata,3999,17566
robbeer,10026,1391
gholliba,293,614
Tuffmann,8062,2497
MisOfFact,1397,5661
3DSmartyPants,6440,759
JasonReifler,2043,2621
WCoyoteUIUC,50,32
sgadarian,53472,9198
PaulGowder,31160,5032
AScott2012,17744,1193
PhilipRocco,8170,2082
tjscotto,1315,1381
socscisolutions,8716,792
MattGrossmann,15024,17422
joeura,8313,970
christiangrose,7593,2328
SDKaszycki,555,259
Madam_President,10033,120802
ProfHansNoel,2658,6900
PennProductions,125,621
UNT_PSCI,842,1408
serpolire,7,109
Napsa4,6,62
dhmarkel,13926,804
TexasTech,27650,166071
MrScottEddy,216799,693788
VincentHarris,66,7787
TobyJRider,964,411
philiphabel,307,794
indridih,908,695
LSEUSAblog,28381,4507
michaelgmiller,6744,15679
Worse_Reviewer,15628,8513
KyleLSaunders,1461,1819
smchod,5517,690
JEMcNulty,135,953
ThanksgivukahLA,457,174
Radcliff_Ben,169,175
SDFlashSoccer,24029,18941
julia_azari,22497,18783
TexasTribune,78002,202256
ajreeves,149,1384
peterlesser,1413,607
kevinevans22,12,528
DeborahBahme,580,43
ma_me_ga,8423,906
theWPSA,5163,3782
docbrianS,5975,363
CUP_PoliSci,11721,17566
HayekProgram,11000,6123
united,1140384,1043087
SVQconcierge,5686,1073
timlapira,3135,807
NathanRobeck,1,7
Prof_Peacock,919,47
kmscottdc,243,140
KHayhoe,34552,116518
ProfKrassa,954,85
dparkermontana,5857,1926
bsupolisci,1731,520
joshHuder,14381,3079
plynch1966,2524,173
watchdognews,110,55
poliscilounge,1574,1000
chadhagen,717,821
hahriehan,1414,3202
rjm328,1292,230
JRJohnson_PSU,3196,236
eaoldmixon,12331,1008
EScottAdler,204,762
jennifernvictor,16256,12465
nelsnkar,24660,597
ipolisci,6188,1861
timothypholland,1140,77
ShannaOSU09,198,24
MSUMDragons,16545,6590
wickerkittens,381,303
Rule22blog,626,697
davidweaverjr,8663,1335
bshor,8071,2809
daveamp,4278,867
swarraj,72364,5063
bvsouders,14846,281
AsmirBegovicFS,197,589
Jeff_in_Fargo,77,78
professor_berry,7587,848
mjensley,1991,824
StarMiner,4382,147
CalvinDay,11078,519
tofias,41469,1054
prisonrodeo,12397,1977
ProfMeinke,1437,822
TonyMadonna5,3373,1372
jpcasellas,1509,673
pshea15,2774,104
NotEasyBNGreen,33368,259
EllieNeffPowell,436,2033
HeySenator,18421,294
Bonneau_Says,15654,1324
smotus,9966,23085
prowag,34603,4988
freerangefilm,606,976
WildBillsRun,553,279
Headrick,11216,637
kramtrak,12631,4944
MikeScholtz,9763,1046
MWoo5,16,2
educause,13110,53798
LNolanMD,8,15
MarciaLDB,3584,513
su_senate,0,2
JFitzpatrickWU,46,110
AndrewJWhite5,2,31
WashUi2,57,111
Sophsterscott23,1044,321
elldo,6,11
wuccilab,62,185
ToddNWylie,520,357
brookings_s,27,3
WUDeptMedicine,52,183
UT_ISO,784,460
Fred_Haofei,0,3
WASHUwGolf,383,248
TubbsTheTRex,265,318
KenWamsley,0,6
HyuliyaAferol,1,8
RussellSharp860,128,73
emichui,0,0
YourDiseaseRisk,3442,831
WashUAlumni,4628,2580
sek8b9,1,37
OliviaJohns36,1720,124
toma_micheal,4,210
shyj,52149,7829
DeborahmCollier,2668,31458
FundedMission,2687,448
WashUChancellor,4089,3428
WUICTS,59,274
VKellystl,2534,105
SaagarGovil,292,1132
WashUChief,94,70
BBoundariesWU,169,139
ECEvers,241,120
usndoh,5,23
WashUFuse,149,250
citygirlpz,2,2
icy365app,656,697
BeckerLibrary,743,514
SuffolkBuilds,3842,8016
sam_mar_1,3359,540
RiskMBA,1549,644
lopezsepulcre,201,352
jfray69,32,13
vikramsingh1971,1990,39
WUSTLTTC,1396,531
TEngel314,693,304
GradCastWUSTL,41,89
80_blade,391,413
snkurtzman,189,218
billmartiniv,115,254
OlinWCC,1532,1075
WUSTLbusiness,6322,4243
WashU_Habif,939,441
jschmidt2003,2,7
WUSTL,10370,32810
gocutover,1123,830
WUSTLmed,7929,15046
nadnoto,277,774
scoopeluga,1529,39
CampusLogic,7719,2663
libbydowdall,1259,307
GSSwustl,58,53
threebconsult,16,8
d4bMarketing,17079,10758
RMM038,259,240
empowcyber,211,176
WashULRev,174,278
Amym_stl,151,283
GreatMamaMouse1,81,233
Port53Tech,63,62
WashUDevBio,80,367
drnunn,9,17
AlexisKim21,0,0
cp_hooligan,0,0
Maxlalu,139,143
WashUAdmissions,1064,786
GoldenRoad_Ent,206,7291
WashUGenetics,2464,859
MarkRademeyer,0,4
xinyao_1993,0,2
